timestamp,poseX,poseY,poseZ,oriX,oriY,oriZ,oriW
1196998803,0.7271597,-0.9166557,5.225229,-0.03063225,-0.7494024,0.5944462,0.2899853
1197141660,0.7289655,-0.9164469,5.225858,-0.03097862,-0.7473675,0.5979095,0.2880738
1197284517,0.7307811,-0.9163281,5.226502,-0.03271617,-0.7453914,0.6012067,0.2861326
1197427374,0.7330174,-0.9138768,5.226776,-0.04134085,-0.7430484,0.6071269,0.2785085
1197570231,0.7364236,-0.9132875,5.22783,-0.04654665,-0.7394456,0.6127193,0.2750068
1197713088,0.7370173,-0.9105146,5.227079,-0.04596012,-0.7388974,0.6118275,0.2785414
1197855945,0.7368128,-0.9080501,5.226379,-0.03953514,-0.7372918,0.6101689,0.2872835
1197998802,0.7376951,-0.9067557,5.2263,-0.03871431,-0.7356535,0.6110672,0.2896759
1198141659,0.7376344,-0.9040076,5.224827,-0.04060531,-0.7366047,0.6090956,0.2911484
1198284516,0.7387623,-0.9018235,5.223599,-0.04802055,-0.736908,0.6093776,0.2886516
1198427373,0.7395806,-0.9001296,5.22247,-0.05227114,-0.736716,0.60957,0.2879962
1198570230,0.740369,-0.8986037,5.221381,-0.05424155,-0.736329,0.6097764,0.2881843
1198713087,0.741026,-0.8971905,5.219907,-0.05472432,-0.7361173,0.6099942,0.2881728
1198855944,0.7414759,-0.8961959,5.217931,-0.0543409,-0.7359278,0.6100923,0.2885218
1198998801,0.74229,-0.8949924,5.216355,-0.05585593,-0.7357751,0.6102305,0.2883294
1199141658,0.74229,-0.8949924,5.216355,-0.05585593,-0.7357751,0.6102305,0.2883294
1199284515,0.7440016,-0.8927377,5.21272,-0.0615434,-0.7353455,0.6108133,0.2870306
1199427372,0.7448339,-0.8917062,5.210857,-0.06479339,-0.7348489,0.6115698,0.2859743
1199570229,0.7448339,-0.8917062,5.210857,-0.06479339,-0.7348489,0.6115698,0.2859743
1199713086,0.7462534,-0.8903584,5.207218,-0.07401776,-0.7342642,0.6128286,0.2825219
1199855943,0.7469304,-0.8896841,5.205551,-0.077251,-0.7337444,0.6135156,0.2815141
1199998800,0.7473596,-0.8890531,5.203525,-0.07849316,-0.7332144,0.6136778,0.2821969
1200141657,0.7478514,-0.8882384,5.201355,-0.07887859,-0.7327852,0.6133185,0.2839798
1200284514,0.7486063,-0.8873293,5.198586,-0.07823243,-0.7334352,0.612358,0.2845527
1200427371,0.7503142,-0.885648,5.194329,-0.08332413,-0.7338099,0.6120391,0.282822
1200570228,0.7512111,-0.8848044,5.192127,-0.08670701,-0.7341099,0.6119261,0.2812667
1200713085,0.7523171,-0.8839715,5.189195,-0.09388161,-0.7346829,0.6117692,0.2777874
1200855942,0.7532147,-0.8829338,5.186543,-0.09554651,-0.7349268,0.6112171,0.2777897
1200998799,0.7541119,-0.8819253,5.184143,-0.09703232,-0.7352781,0.6105509,0.2778102
1201141656,0.7548284,-0.8803322,5.181511,-0.09221575,-0.7354856,0.608773,0.2827593
1201284513,0.754853,-0.8796819,5.180825,-0.08939977,-0.7355458,0.6079242,0.2853213
1201427370,0.7555405,-0.878119,5.178445,-0.08808224,-0.7356946,0.6065878,0.2881774
1201570227,0.7566785,-0.8760973,5.176157,-0.08934589,-0.7353337,0.6062885,0.2893371
1201713084,0.7585468,-0.8736049,5.173488,-0.09423129,-0.7333447,0.6080429,0.2891538
1201855941,0.7599922,-0.8716411,5.17142,-0.09715053,-0.7322512,0.608627,0.2897296
1201998798,0.7613367,-0.8702461,5.170361,-0.0984304,-0.7314636,0.6092053,0.2900713
